BugID,Bug ID Link,Vulnerability ID,Changeset ID
1197901,https://hg.mozilla.org/mozilla-central/rev/78d2fbf52588,CVE-2016-2813,78d2fbf52588a24720eed2cc1721730693d1151b
1198435,https://hg.mozilla.org/mozilla-central/rev/08d1defbf501,CVE-2015-4509,08d1defbf5011c13ab533b47498819bfaa50fb88
1198435,https://hg.mozilla.org/mozilla-central/rev/cb16e1ad62ea,CVE-2015-4509,cb16e1ad62ea41c382d10e2be47e6b354ba8ca18
1199400,https://hg.mozilla.org/mozilla-central/rev/4cd826f4b033,CVE-2015-7221,4cd826f4b033f0cf1c93bfa5066ea1f14d77c6ef
1199400,https://hg.mozilla.org/mozilla-central/rev/7fd961937687,CVE-2015-7221,7fd9619376872691295a9ed787c281e77be3481a
1199400,https://hg.mozilla.org/mozilla-central/rev/2b1e7c1466c5,CVE-2015-7221,2b1e7c1466c562c917d02f2b8df9c6fa79dbe15a
1199430,https://hg.mozilla.org/mozilla-central/rev/657c9f974bdf,CVE-2015-7188,657c9f974bdf493a175434fdac701fcd58a935c1
1199923,https://hg.mozilla.org/mozilla-central/rev/7ae35892e712,CVE-2016-1956,7ae35892e7126529b2876c5b50979771e3b3ca61
1200004,https://hg.mozilla.org/mozilla-central/rev/44acf95a79fd,CVE-2015-4510,44acf95a79fdb26f9ba25038eb5568434fe19efb
1200148,https://hg.mozilla.org/mozilla-central/rev/78050272add4,CVE-2015-4511,78050272add479077443c9cc8dfba6f55be933b9
1200856,https://hg.mozilla.org/mozilla-central/rev/b71af0ebe16c,CVE-2015-4520,b71af0ebe16c516e93b742fbfff65040365aa4d7
1201183,https://hg.mozilla.org/mozilla-central/rev/e1bcc04808cc,CVE-2015-7203,e1bcc04808cc815f6f4f3f9d8103817ea48ff2a7
1203078,https://hg.mozilla.org/mozilla-central/rev/83969f2fc719,CVE-2015-7217,83969f2fc719429009dab6eb465b6ec2fea26bae
1204061,https://hg.mozilla.org/mozilla-central/rev/f4c2f277aeae,CVE-2015-7199,f4c2f277aeae7bf8b05c6b01d1e140cd51b693b4
1204155,https://hg.mozilla.org/mozilla-central/rev/48dfe8c77b2f,CVE-2015-7200,48dfe8c77b2f6f3cf8a81ea22d47c3f095d38b35
1204155,https://hg.mozilla.org/mozilla-central/rev/a4bf09cda682,CVE-2015-7200,a4bf09cda682d02ef212a8c4fbc27f00898bebef
1204269,https://hg.mozilla.org/mozilla-central/rev/c56d2bde2883,CVE-2015-7197,c56d2bde2883d1ce99567e37753767a40aa361fb
1205900,https://hg.mozilla.org/mozilla-central/rev/f6c99c8baa9b,CVE-2015-7189,f6c99c8baa9b0b6a34d6791e5d4031a2de8f2087
1206211,https://hg.mozilla.org/mozilla-central/rev/680e1f669ea5,CVE-2015-7213,680e1f669ea5cbd74fa27705b8a61de469d1748d
1206211,https://hg.mozilla.org/mozilla-central/rev/708cf76b6cb4,CVE-2015-7213,708cf76b6cb44a8565d013621d7ef9f71ab3ac78
1208520,https://hg.mozilla.org/mozilla-central/rev/a7a050a4ec47,CVE-2015-7190,a7a050a4ec474c59cd861b3291aa2e30285050bf
1208525,https://hg.mozilla.org/mozilla-central/rev/5a6b63cd300e,CVE-2016-1940,5a6b63cd300eb05f28b54e4f5266406a29e13b7a
1208946,https://hg.mozilla.org/mozilla-central/rev/92ab6c992c02,CVE-2016-1955,92ab6c992c02d680c5664a1500553b6fbf4ee5ae
1208946,https://hg.mozilla.org/mozilla-central/rev/b93fead054f5,CVE-2016-1955,b93fead054f56537902ca4e4cad45738ac235af7
1208956,https://hg.mozilla.org/mozilla-central/rev/429dbd2ac169,CVE-2015-7191,429dbd2ac169941477d588b75f6f98c3db616b38
1210023,https://hg.mozilla.org/mozilla-central/rev/860c5decce24,CVE-2015-7192,860c5decce249dfb052b79990417bd95a0c9f94a
1210302,https://hg.mozilla.org/mozilla-central/rev/be5c23120d65,CVE-2015-7193,be5c23120d65305c5d507d28d4ace92434436c50
1210302,https://hg.mozilla.org/mozilla-central/rev/e6e0ad8b8818,CVE-2015-7193,e6e0ad8b8818585eb0bc37deb9dbd39dca74bbca
1210302,https://hg.mozilla.org/mozilla-central/rev/d47d56b107d4,CVE-2015-7193,d47d56b107d4f56ac5b0af855d828fe1f4480478
1210302,https://hg.mozilla.org/mozilla-central/rev/e2feb3a13f83,CVE-2015-7193,e2feb3a13f83decfde239b9f63660b496e4bc36b
1211262,https://hg.mozilla.org/mozilla-central/rev/673d9f45b802,CVE-2015-7194,673d9f45b802f1fd1ffaaeae19d433622fe68a5e
1211871,https://hg.mozilla.org/mozilla-central/rev/4c9040d0d4d3,CVE-2015-7195,4c9040d0d4d3707b1873dd493952d4c17625b66e
1212356,https://hg.mozilla.org/mozilla-central/rev/50c41c7027f6,CVE-2016-5255,50c41c7027f6203d36e8f6217dcdf328766d5365
1212939,https://hg.mozilla.org/mozilla-central/rev/81e422d038d3,CVE-2016-2809,81e422d038d3752790fb8b073faed8351eaf3e16
1214782,https://hg.mozilla.org/mozilla-central/rev/aa49df6c573f,CVE-2016-1945,aa49df6c573f421f74f1eaf17d94a87d41d75a7c
1216130,https://hg.mozilla.org/mozilla-central/rev/6624bab7b2dc,CVE-2015-7204,6624bab7b2dc12e2fe52b1f5807146567e92e0e1
1216748,https://hg.mozilla.org/mozilla-central/rev/a0eedfc2faec,CVE-2015-7222,a0eedfc2faec5f0239a8b9757508b8ea22352f34
1216748,https://hg.mozilla.org/mozilla-central/rev/0962522f86ab,CVE-2015-7222,0962522f86abe4c3d74ccd5054cc47f92a326aa3
1216748,https://hg.mozilla.org/mozilla-central/rev/71113b0fe61f,CVE-2015-7222,71113b0fe61f105583f2d7f3718b16896f874000
1216748,https://hg.mozilla.org/mozilla-central/rev/330c1763806e,CVE-2015-7222,330c1763806e3c1ec477084b0ec13e40a4d33fda
1216837,https://hg.mozilla.org/mozilla-central/rev/35d0e5235621,CVE-2016-1970,35d0e5235621eaf2c176695ca349191eb762bc66
1218124,https://hg.mozilla.org/mozilla-central/rev/10343f89ef92,CVE-2016-1972,10343f89ef92524b621fdd5a919e84903a47667c
1218124,https://hg.mozilla.org/mozilla-central/rev/2ee46231d2c0,CVE-2016-1972,2ee46231d2c00d33f739c91d04a608505dc42b91
1218326,https://hg.mozilla.org/mozilla-central/rev/a7637b62d9b5,CVE-2015-7210,a7637b62d9b5ab73f58e5aa3c663d7d35b624826
1219339,https://hg.mozilla.org/mozilla-central/rev/8ee641313088,CVE-2016-1973,8ee641313088dc5fbc9eca9f870dcfe93de2843a
1219339,https://hg.mozilla.org/mozilla-central/rev/b5e15ecccb6c,CVE-2016-1973,b5e15ecccb6cd9e454e69f44e2d7e0e41a29361c
1220450,https://hg.mozilla.org/mozilla-central/rev/dd6de89a16f2,CVE-2016-1935,dd6de89a16f2c1b36d429b6a5cf1ebb5477a6b60
1220493,https://hg.mozilla.org/mozilla-central/rev/48d8d425cff1,CVE-2015-7205,48d8d425cff10f61abd9ec84ec6240e7d2160c3b
1221444,https://hg.mozilla.org/mozilla-central/rev/b7957aa36fbd,CVE-2015-7211,b7957aa36fbd2b79cf32a86156c34e3ad1ed2eab
1222798,https://hg.mozilla.org/mozilla-central/rev/9d953e2b4ab5,CVE-2017-5394,9d953e2b4ab5d67e70a4b4093fccf99e6e72807d
1223743,https://hg.mozilla.org/mozilla-central/rev/de7773dd42e1,CVE-2016-2816,de7773dd42e1e85f2fd58d83825e9e73504c2e8d
1223743,https://hg.mozilla.org/mozilla-central/rev/31ffab3a0629,CVE-2016-2816,31ffab3a0629112c83681efc5f4bf05e5463584c
1224396,https://hg.mozilla.org/mozilla-central/rev/db4543ce21ce,CVE-2017-5113,db4543ce21ce1e8a1c81b685a16e61f71db2f602
1226977,https://hg.mozilla.org/mozilla-central/rev/eb1d405b1239,CVE-2016-5266,eb1d405b1239f342187201225a6cac0ff21440c2
1227052,https://hg.mozilla.org/mozilla-central/rev/347bf2a3d48d,CVE-2016-1957,347bf2a3d48d8532e79be39fe685767ecd0f24f9
1227462,https://hg.mozilla.org/mozilla-central/rev/cc5fbcbece94,CVE-2016-2817,cc5fbcbece9418293f6dcbd8c4a20a76cb1799fc
1227462,https://hg.mozilla.org/mozilla-central/rev/5efb021d57d9,CVE-2016-2817,5efb021d57d9b1dcd8a922eff2dbea4d886b8bb3
1227538,https://hg.mozilla.org/mozilla-central/rev/b240666f8af8,CVE-2016-5298,b240666f8af8cd36887c3b312a41045ab8882f88
1228103,https://hg.mozilla.org/mozilla-central/rev/b5ef9e8af842,CVE-2016-1974,b5ef9e8af8425f2cb3223a2114924f808d5bfbfe
1228103,https://hg.mozilla.org/mozilla-central/rev/0fa3eddf8063,CVE-2016-1974,0fa3eddf8063895c3a45164a4416471c0eb5a026
1228103,https://hg.mozilla.org/mozilla-central/rev/202de45bc0d4,CVE-2016-1974,202de45bc0d4da8b1fb0843d3db2796ce4a8366a
1228590,https://hg.mozilla.org/mozilla-central/rev/c91d60364564,CVE-2016-1943,c91d6036456490a3bb20eb63e0dd02a5dd063561
1228754,https://hg.mozilla.org/mozilla-central/rev/30c194c260a7,CVE-2016-1958,30c194c260a7b07d5d46cffa49817f375f787923
1228754,https://hg.mozilla.org/mozilla-central/rev/ae5d37aea5c8,CVE-2016-1958,ae5d37aea5c814351924300c86e29462b04a884b
1228950,https://hg.mozilla.org/mozilla-central/rev/d873179a7da0,CVE-2015-7214,d873179a7da024a8d42b73e571d64b1eb53efa63
1229426,https://hg.mozilla.org/mozilla-central/rev/37a877e840fc,CVE-2017-5458,37a877e840fc012433e1aaba208a1c13f9ce22f1
1229681,https://hg.mozilla.org/mozilla-central/rev/ad6a279c6682,CVE-2016-2810,ad6a279c6682741c131fdcef6f1fee3ed7a5972a
1229681,https://hg.mozilla.org/mozilla-central/rev/04d1a746fe75,CVE-2016-2810,04d1a746fe75d18431111cfa50906a4658ffe5af
1230768,https://hg.mozilla.org/mozilla-central/rev/2ebbf6197fea,CVE-2016-1975,2ebbf6197fea27b6014ce74fcbd3a317d481162a
1232069,https://hg.mozilla.org/mozilla-central/rev/2a57c0a0cf19,CVE-2016-1946,2a57c0a0cf19b32f5fa9cb72c44a92e3319d14a0
1233784,https://hg.mozilla.org/mozilla-central/rev/ca28125f2f0d,CVE-2016-1939,ca28125f2f0d36968e9fdffcccc5b817ee0ea324
1234401,https://hg.mozilla.org/mozilla-central/rev/212ac7e82d32,CVE-2017-7796,212ac7e82d3287f884c0cbf34ec36bd4977f7e78
1234401,https://hg.mozilla.org/mozilla-central/rev/10de1d8666ab,CVE-2017-7796,10de1d8666abf1eb61a47545598aeec88222c49e
1235876,https://hg.mozilla.org/mozilla-central/rev/fe8054f2ac3e,CVE-2016-1948,fe8054f2ac3e765c8d3b51df78222cd0777c4163
1236923,https://hg.mozilla.org/mozilla-central/rev/ef37bc36547c,CVE-2016-0718,ef37bc36547c5473d9240ec4fa0b64298d17fd3f
1237103,https://hg.mozilla.org/mozilla-central/rev/8dff95d86acb,CVE-2016-1947,8dff95d86acbf982051a0d8c4fe207a0ec604e07
1237219,https://hg.mozilla.org/mozilla-central/rev/3fe6c728ce76,CVE-2016-2826,3fe6c728ce7674ff710309587eaae01ca46e887d
1238440,https://hg.mozilla.org/mozilla-central/rev/2e3ec255c810,CVE-2016-1963,2e3ec255c81020ecf0913041234f9711169a3c0e
1240760,https://hg.mozilla.org/mozilla-central/rev/eb61e2a773d8,CVE-2016-1962,eb61e2a773d858fe7cd689ad8c4be4c1ce481e0a
1243178,https://hg.mozilla.org/mozilla-central/rev/f72ada9941bb,CVE-2016-1954,f72ada9941bbfe936e1d4704e28b950200884352
1243335,https://hg.mozilla.org/mozilla-central/rev/c9acfa2d3f52,CVE-2016-1964,c9acfa2d3f5220576f124347aa70d541e47b6a0d
1245264,https://hg.mozilla.org/mozilla-central/rev/29a35142a813,CVE-2016-1965,29a35142a8137a66be7c4aed52a7ae7202ebc2aa
1245724,https://hg.mozilla.org/mozilla-central/rev/20c93a4cbb1e,CVE-2016-1949,20c93a4cbb1e799337b61b60e77d8e85bcb98b9d
1245791,https://hg.mozilla.org/mozilla-central/rev/cb6fd4407652,CVE-2016-5299,cb6fd440765295df99d55a68345cd5bf922a4ae0
1245791,https://hg.mozilla.org/mozilla-central/rev/17ddf667fc02,CVE-2016-5299,17ddf667fc027d5fcec126f62d106a1bfc1fe6e9
1245791,https://hg.mozilla.org/mozilla-central/rev/d2f8b89a20f5,CVE-2016-5299,d2f8b89a20f510239002e777c35a11a63a1a9252
1245795,https://hg.mozilla.org/mozilla-central/rev/3687f36b1f85,CVE-2016-9061,3687f36b1f85c09aaa4c47c99a3286fd7975b9ff
1245795,https://hg.mozilla.org/mozilla-central/rev/97ac5877d152,CVE-2016-9061,97ac5877d152245c846ce052f2a60e2a250f6b72
1246014,https://hg.mozilla.org/mozilla-central/rev/dfeebfdf8d96,CVE-2016-1960,dfeebfdf8d96aeb49f3580f24028ad1623447a17
1246054,https://hg.mozilla.org/mozilla-central/rev/b4ceccae32b5,CVE-2016-1966,b4ceccae32b575d6109c1b8c053809e8238dcb63
1246061,https://hg.mozilla.org/mozilla-central/rev/967dcb05f347,CVE-2016-2808,967dcb05f34702b5fdbc12892c3f92d67fc3450a
1246944,https://hg.mozilla.org/mozilla-central/rev/3eb4d6eee3e4,CVE-2016-5253,3eb4d6eee3e4062f3e10d6c0adf42febc12fe789
1246956,https://hg.mozilla.org/mozilla-central/rev/56ed0ec901c0,CVE-2016-1967,56ed0ec901c08f0368a2d8c751795c14aa6a5a41
1246972,https://hg.mozilla.org/mozilla-central/rev/c908e9677a9b,CVE-2016-5294,c908e9677a9b93ac25b3c35e75bdb447b6e69b56
1247239,https://hg.mozilla.org/mozilla-central/rev/0712c02d259e,CVE-2016-5295,0712c02d259e1e0dab776372bc52ee22b0c92091
1247239,https://hg.mozilla.org/mozilla-central/rev/6cca6d362e38,CVE-2016-5295,6cca6d362e38a4eb1f680c62a17137e04b1169f2
1248329,https://hg.mozilla.org/mozilla-central/rev/a8cd1f16ed64,CVE-2016-2829,a8cd1f16ed6411dfe8e768596f3e594760050235
1248580,https://hg.mozilla.org/mozilla-central/rev/7e26c1d13046,CVE-2016-2824,7e26c1d13046e6e69de1a47d7e9026ff645a0f5e
1248580,https://hg.mozilla.org/mozilla-central/rev/b052acfa6f28,CVE-2016-2824,b052acfa6f28fead5644e41f5fb8795f7cdc3683
1248876,https://hg.mozilla.org/mozilla-central/rev/0def34737ac7,CVE-2016-1977,0def34737ac7eb9d8260a20212fa963a04dd9ea9
1249377,https://hg.mozilla.org/mozilla-central/rev/e1bd22460aeb,CVE-2016-1961,e1bd22460aeb4d6bc645b933f1901c28fee5dfd3
1249522,https://hg.mozilla.org/mozilla-central/rev/d4e621e02edc,CVE-2016-5279,d4e621e02edccfff3eb4cb6b2a47655eca845280
1253673,https://hg.mozilla.org/mozilla-central/rev/739482fdb6fe,CVE-2016-5268,739482fdb6fe6b93f9b5a6cf7d50e373d6d84bca
1253673,https://hg.mozilla.org/mozilla-central/rev/d4b74afcc60b,CVE-2016-5268,d4b74afcc60b937f25d54f365be46a8133980209
1254688,https://hg.mozilla.org/mozilla-central/rev/88c344a56eac,CVE-2016-5250,88c344a56eac7c61656af0c56294ebd73317a3af
1254721,https://hg.mozilla.org/mozilla-central/rev/f437498da477,CVE-2016-2814,f437498da477bac3d8e9852e67c89d6a5c0d7422
1255474,https://hg.mozilla.org/mozilla-central/rev/df6b25262c658e87715c98990d36a6b7fd8f8a0a,CVE-2017-5384,df6b25262c658e87715c98990d36a6b7fd8f8a0a
1255474,https://hg.mozilla.org/mozilla-central/rev/fd291895b378,CVE-2017-5384,fd291895b378fba58c48631972e66638c2e8dd21
1255570,https://hg.mozilla.org/mozilla-central/rev/995e7890dd61,CVE-2016-5251,995e7890dd613843c3914a1d9d46676f400152c1
1256009,https://hg.mozilla.org/mozilla-central/rev/4bcfd40cc3a8,CVE-2019-11721,4bcfd40cc3a89763d88abafcf71f8bdacd765f67
1257361,https://hg.mozilla.org/mozilla-central/rev/26025c7f0d29,CVE-2017-5426,26025c7f0d298872c5fe88739c9897254da6fc75
1261776,https://hg.mozilla.org/mozilla-central/rev/453f314bd7ae,CVE-2016-2812,453f314bd7aeb86e190f17370e77e779a01d90ab
1261933,https://hg.mozilla.org/mozilla-central/rev/1b485082e803,CVE-2016-2831,1b485082e80329acf241d88e1392c8850005a333
1266963,https://hg.mozilla.org/mozilla-central/rev/1d23af51e886,CVE-2016-5254,1d23af51e88680888da7ba6709c04130a977718f
1268854,https://hg.mozilla.org/mozilla-central/rev/200070acb240,CVE-2016-5252,200070acb240df4253ef7a5be1d7ea376de14892
1270381,https://hg.mozilla.org/mozilla-central/rev/5f64adf2773b,CVE-2016-2819,5f64adf2773bb89ba6867f60906f390266b6ab4f
1271460,https://hg.mozilla.org/mozilla-central/rev/009736e264b4,CVE-2016-2821,009736e264b46b6284ae49f97e6e2b420532537d
1273129,https://hg.mozilla.org/mozilla-central/rev/47ced506c7a3,CVE-2016-2822,47ced506c7a32e8ca807978071a536f64c8332c8
1273265,https://hg.mozilla.org/mozilla-central/rev/af83078c4858,CVE-2017-7765,af83078c48588a2b1e39cc0fb7fac250a58b107f
1273537,https://hg.mozilla.org/mozilla-central/rev/333b172694da,CVE-2017-5451,333b172694da88d07e96ab17e09dcfc5d082a297
1274637,https://hg.mozilla.org/mozilla-central/rev/118345cddce0,CVE-2016-2837,118345cddce056e901a7107b25b04bfc696ce5e6
1274777,https://hg.mozilla.org/mozilla-central/rev/8b7926661e4a,CVE-2016-9063,8b7926661e4a89b25210539d3f4485e7fad75f9a
1275339,https://hg.mozilla.org/mozilla-central/rev/3657c61116fa,CVE-2016-2839,3657c61116faa730c4b14c2345e122154f92d051
1275339,https://hg.mozilla.org/mozilla-central/rev/1bafbbad7fa4,CVE-2016-2839,1bafbbad7fa45220c76dfae1f0419026408d221a
1275339,https://hg.mozilla.org/mozilla-central/rev/9ddfddc33c56,CVE-2016-2839,9ddfddc33c569553a8cbf96cd99277d176f253dd
1276897,https://hg.mozilla.org/mozilla-central/rev/c9fa56422289,CVE-2016-5263,c9fa564222899eabcfd5e2c00e520359650fb6d1
1276976,https://hg.mozilla.org/mozilla-central/rev/2ce7e838634b,CVE-2016-9076,2ce7e838634b204dcec9487452cabc20d709c4d6
1277475,https://hg.mozilla.org/mozilla-central/rev/af451fc9572a,CVE-2016-5262,af451fc9572a582cabdf7995f5dced46af568503
1277475,https://hg.mozilla.org/mozilla-central/rev/4a0706b3d080,CVE-2016-5262,4a0706b3d0800071f3c975f0e65cc93b8862e445
1277475,https://hg.mozilla.org/mozilla-central/rev/963e5b62da1b,CVE-2016-5262,963e5b62da1bad68dc886412ee12bb581f59facc
1278013,https://hg.mozilla.org/mozilla-central/rev/6fcf253b6712,CVE-2016-5265,6fcf253b671231482a64fa46d2c9ca0342894e66
1279146,https://hg.mozilla.org/mozilla-central/rev/cc47bd26a869,CVE-2016-5258,cc47bd26a869b4c056970f369a00196ab12cb7d9
1279814,https://hg.mozilla.org/mozilla-central/rev/5fcd5742e518,CVE-2016-2838,5fcd5742e51897a469773c538098d9edb4dd4c57
1280294,https://hg.mozilla.org/mozilla-central/rev/ba5ff277a3cd,CVE-2016-5260,ba5ff277a3cd1a7f655f8e02a130a395e8f2a225
1281071,https://hg.mozilla.org/mozilla-central/rev/b0ed81adfff6,CVE-2016-9070,b0ed81adfff696a0128e535fe5780340129462ad
1281482,https://hg.mozilla.org/mozilla-central/rev/2f21fdc94dcf,CVE-2017-5388,2f21fdc94dcfb4635ed5218ea3d2dd43fb332d07
1282076,https://hg.mozilla.org/mozilla-central/rev/f2cfc74a93be,CVE-2016-5274,f2cfc74a93beafabdd057fc6e1b4582baa9bb078
1282992,https://hg.mozilla.org/mozilla-central/rev/98590457779d,CVE-2016-5259,98590457779dabc3a19471c400985d14072f931a
1284372,https://hg.mozilla.org/mozilla-central/rev/4f48e514c1ee,CVE-2016-5267,4f48e514c1ee8dbc7fea916f7b88659d20cfb655
1284395,https://hg.mozilla.org/mozilla-central/rev/a45cfe898352,CVE-2017-5420,a45cfe898352daa445ebc702273c73c56b3ef3a1
1285003,https://hg.mozilla.org/mozilla-central/rev/bbfdbbf1dab4,CVE-2016-9071,bbfdbbf1dab41bb9f4395c56a15df061bf67e309
1285003,https://hg.mozilla.org/mozilla-central/rev/fbaa8f469f5a,CVE-2016-9071,fbaa8f469f5a80230e567b7517e0aa0a83ccaf65
1286183,https://hg.mozilla.org/mozilla-central/rev/0a961f12af55,CVE-2016-5264,0a961f12af55e9e54dfc6fcb3caf4155244c9e5e
1287266,https://hg.mozilla.org/mozilla-central/rev/311e127edfff,CVE-2016-5261,311e127edfff11350cfa5beb2cee1310cd3d1aa7
1287316,https://hg.mozilla.org/mozilla-central/rev/e0acf6746962,CVE-2016-5275,e0acf6746962e2c6921d53cf5023f16ca424c12d
1287721,https://hg.mozilla.org/mozilla-central/rev/bf6c0c4ad16c,CVE-2016-5276,bf6c0c4ad16c76cc56b3164576c720fc1811f5e7
1288482,https://hg.mozilla.org/mozilla-central/rev/405ec1364547,CVE-2016-5292,405ec13645471f1e72312be99220eb66eaf2af5d
1288946,https://hg.mozilla.org/mozilla-central/rev/5efdbc22fb51,CVE-2016-5271,5efdbc22fb511281da3ff3f73abe024769fd55e7
1289085,https://hg.mozilla.org/mozilla-central/rev/b7dc3515dc78,CVE-2016-2827,b7dc3515dc78bbb77c1191b4d5d5ee05668fd6cf
1289085,https://hg.mozilla.org/mozilla-central/rev/cf65390f5764,CVE-2016-2827,cf65390f5764649ce8736d2a66b798f293a579a1
1289273,https://hg.mozilla.org/mozilla-central/rev/92022bcd7583,CVE-2016-9073,92022bcd75830b63fb8247badbbffc16e6c34375
1289970,https://hg.mozilla.org/mozilla-central/rev/534dc4b44b1a,CVE-2016-5280,534dc4b44b1a7ec63697a8f2f802ed6e4f0b9381
1291016,https://hg.mozilla.org/mozilla-central/rev/32695cf85668,CVE-2016-5270,32695cf856683158ecd0f70081837c3a789305c9
1291665,https://hg.mozilla.org/mozilla-central/rev/3f9686fc43a6,CVE-2016-5277,3f9686fc43a6e58d383ec1bdc10eae3072943c71
1292159,https://hg.mozilla.org/mozilla-central/rev/987d4f3854da,CVE-2016-5291,987d4f3854dabeb33f7070b7d13392d321067b6f
1292443,https://hg.mozilla.org/mozilla-central/rev/fbd443ce8fb5,CVE-2016-5296,fbd443ce8fb5b8a1897baac3bfe62f8c5c5b054f
1292534,https://hg.mozilla.org/mozilla-central/rev/c2f5bc87d8cd,CVE-2017-5469,c2f5bc87d8cd577a13a96a8a4c50cd482600a6cf
1293463,https://hg.mozilla.org/mozilla-central/rev/5fd77000b6c1,CVE-2017-5395,5fd77000b6c1a6f057dca3182ee703b65b84c6c6
1293709,https://hg.mozilla.org/mozilla-central/rev/54069ada44c7,CVE-2017-5392,54069ada44c7ee7dbc75ced94d0598b278a7c5dd
1294438,https://hg.mozilla.org/mozilla-central/rev/4c0092cbaf25,CVE-2016-9062,4c0092cbaf251d6253a07f103cabf8b2b1fbb9fc
1294677,https://hg.mozilla.org/mozilla-central/rev/a489ca380382,CVE-2016-5278,a489ca380382afe2ec8592913d436fdc1958e7ff
1295002,https://hg.mozilla.org/mozilla-central/rev/b7ccf1f2df8f,CVE-2017-5422,b7ccf1f2df8f4987d02b19ae5a16f4526323fb7c
1295023,https://hg.mozilla.org/mozilla-central/rev/305892e22d9c,CVE-2017-5387,305892e22d9c7b46911ac04aa54423a64883eee1
1295322,https://hg.mozilla.org/mozilla-central/rev/926053fe7f06,CVE-2017-5382,926053fe7f066c95192f410947b13bce2920d615
1295322,https://hg.mozilla.org/mozilla-central/rev/98eba3f5cc51,CVE-2017-5382,98eba3f5cc5157b7e366615b886713dcf65969a4
1295322,https://hg.mozilla.org/mozilla-central/rev/94dfc6dd2648,CVE-2017-5382,94dfc6dd2648bc6c670def0037461c443984a64c
1295322,https://hg.mozilla.org/mozilla-central/rev/2c4613b97a3c,CVE-2017-5382,2c4613b97a3c96cfb27c2f66c1febeefcdb39de7
1295542,https://hg.mozilla.org/mozilla-central/rev/ccf231e054b5,CVE-2017-5427,ccf231e054b5b6974fb98abdb669e2231eac23be
1295542,https://hg.mozilla.org/mozilla-central/rev/bc66eae9b55b,CVE-2017-5427,bc66eae9b55b62d733c0dd3392cabf99890548f1
1295542,https://hg.mozilla.org/mozilla-central/rev/e84554cb1201,CVE-2017-5427,e84554cb1201e6ebf4021827dfafad4c7a5771df
1295945,https://hg.mozilla.org/mozilla-central/rev/b5ad370c93f5,CVE-2017-5385,b5ad370c93f52e7217cb49a6b623c4cd42787c04
1297361,https://hg.mozilla.org/mozilla-central/rev/0d7431e24546,CVE-2017-5390,0d7431e24546049ee2bd0fb1e05a5b124ed01f81
1297361,https://hg.mozilla.org/mozilla-central/rev/26025c7f0d29,CVE-2017-5390,26025c7f0d298872c5fe88739c9897254da6fc75
1299686,https://hg.mozilla.org/mozilla-central/rev/78842094a8b1,CVE-2016-9066,78842094a8b1ee9b0b815c52614a9d010bd9026e
1300083,https://hg.mozilla.org/mozilla-central/rev/41972bd40b59,CVE-2016-9072,41972bd40b59ed0b0546a564dd32780f93f98552
1301381,https://hg.mozilla.org/mozilla-central/rev/a72de75573c8,CVE-2016-9897,a72de75573c855e675328d3ceba32ebd84fab983
1301381,https://hg.mozilla.org/mozilla-central/rev/53b1b7c121a7,CVE-2016-9897,53b1b7c121a797c473a76a32f7e7f86a2e78bba5
1301777,https://hg.mozilla.org/mozilla-central/rev/96fb89bb31d0,CVE-2016-9067,96fb89bb31d025197fd0d830403ab39233cb5f91
1301876,https://hg.mozilla.org/mozilla-central/rev/b6f62be719ae,CVE-2017-5421,b6f62be719ae36609cde88c878c35c5160ff502f
1302973,https://hg.mozilla.org/mozilla-central/rev/bfe9d976f750,CVE-2016-9068,bfe9d976f7509cf82989edbac61d56eb3fa4f2c5
1303418,https://hg.mozilla.org/mozilla-central/rev/7e4ddc2eb91d,CVE-2016-9064,7e4ddc2eb91dc8973ff7ff0b1a56f8fe0d62cacf
1303418,https://hg.mozilla.org/mozilla-central/rev/f162c0586174,CVE-2016-9064,f162c05861744c9e6125a936fdf2ffcedfd3d68f
1303678,https://hg.mozilla.org/mozilla-central/rev/b08857e08eb8,CVE-2016-5297,b08857e08eb88c58d4ba92014c607ce54568bf57
1306628,https://hg.mozilla.org/mozilla-central/rev/55405164269f027b2e028d56b10c8aa5261b997f,CVE-2016-9894,55405164269f027b2e028d56b10c8aa5261b997f
1306696,https://hg.mozilla.org/mozilla-central/rev/3aaf3563a428,CVE-2016-9065,3aaf3563a42817c9c20cbb7b2c6052fcaf31728b
1306696,https://hg.mozilla.org/mozilla-central/rev/6753f22d8e32,CVE-2016-9065,6753f22d8e32a9e8829bff251df1789afdbc4c86
1306696,https://hg.mozilla.org/mozilla-central/rev/21c623600606,CVE-2016-9065,21c62360060671267874142ce9140381a685bba2
1308251,https://hg.mozilla.org/mozilla-central/rev/c8be39c5c14d,CVE-2020-12421,c8be39c5c14dd1db8d4faa6f04bc673fbd32f976
1308688,https://hg.mozilla.org/mozilla-central/rev/dfb42f181ef9,CVE-2017-5389,dfb42f181ef9ada2ebce56d4f1beb0eb857b5487
1308688,https://hg.mozilla.org/mozilla-central/rev/72ff2080ca12,CVE-2017-5389,72ff2080ca120c16fd3b035c54b9ae8957fe83ed
1308922,https://hg.mozilla.org/mozilla-central/rev/5c090f599828,CVE-2016-9069,5c090f5998284c23b296e6c933211f8161dcd11e
1309310,https://hg.mozilla.org/mozilla-central/rev/fb5ae665310e,CVE-2017-5391,fb5ae665310e4f60464ccd43b2626fdfc2087a67
